id V1 win_mid pi_n winpi frac_utr frac_cds entropy ling_complex exp d_xy_n d_xy_meanm frac_GC
chr8 15920001 chr8 15925000 1152 0.00471319768194768 0.0063 0.1027 0.984511717479206 0.961472007489451 0 709 0.0365217762961063 0.39684
chr8 15930001 chr8 15935000 1838 0.0020243448970326 0.3974 0.1192 0.998442906004753 0.965526498750611 2 1274 0.0401233382002613 0.468047
chr8 15940001 NA NA NA NA 0.1907 0.0584 0.995932075962191 0.961141590544568 3 521 0.0350724131914151 0.448745
chr8 15950001 NA NA NA NA 0 0 0.996738650874636 0.955779198876582 0 NA NA 0.490949
chr8 15960001 chr8 15965000 2635 0.00213788741302973 0.0896 0.3372 0.987576278238324 0.961010800503886 4 2138 0.0253281174703064 0.421142
chr8 15970001 chr8 15975000 1127 0.000470543948804818 0 0.3189 0.988957428744829 0.959145321502571 4 857 0.0199338778685336 0.424742
chr8 15980001 NA NA NA NA NA NA NA NA NA 523 0.0363266434012132 NA
chr8 15990001 NA NA NA NA NA NA NA NA NA 1511 0.0161241802538957 NA
chr8 16000001 chr8 16005000 1185 0.00128883774453395 0.272 0.2947 0.996420814914227 0.96604277522699 4 927 0.0267235461410219 0.461046
chr8 1600001 chr8 1605000 1189 0.00353238015138772 0.201 0.0304 0.986282771222177 0.960859359404148 1 987 0.0288784501550459 0.40324
chr8 160001 chr8 165000 1876 0.00382240360918399 0 0 0.991478620396232 0.956226638489444 0 NA NA 0.429543
chr8 16010001 chr8 16015000 1668 0.00141620968959098 0.3479 0.3303 0.999082690662964 0.96584314832279 4 1548 0.022828054804799 0.490649
chr8 16020001 chr8 16025000 1315 0.00189653185850904 0.2133 0.2553 0.997445764252637 0.9658844504409 4 1218 0.0284690678779349 0.458846
chr8 16030001 NA NA NA NA 0.1244 0.138 0.990956846247956 0.96303460429129 4 451 0.0241886716387825 0.421242
chr8 16040001 NA NA NA NA NA NA NA NA NA 1495 0.0314452214452214 NA
chr8 16050001 chr8 16055000 1406 0.00129315918789603 0.0681 0.0792 0.992022456794657 0.965503674130649 2 852 0.039265898420828 0.247425
chr8 16070001 chr8 16075000 1486 0.00211374538427028 0.0286 0.1399 0.989105667074309 0.965318211736115 2 314 0.0480602200347423 0.392739
chr8 16080001 chr8 16085000 1785 0.00185004537945714 0 0 0.995059904097718 0.939003655237453 0 254 0.0744750656167979 0.450345
chr8 16090001 chr8 16095000 1403 0.00177358873011047 0 0 0.989494606919201 0.954374926860832 0 267 0.0680966973101805 0.417342
chr8 16100001 chr8 16105000 2255 8.06289054626084e-05 0.0236 0.1396 0.980689652719291 0.957961327450076 2 956 0.0323831938633194 0.385139
chr8 1610001 NA NA NA NA 0.2657 0.2007 0.998183939655276 0.955111481300466 4 552 0.0273437009850053 0.527753
chr8 16110001 chr8 16115000 2220 0.000477750477750478 0.0302 0.053 0.972387594210086 0.954361159488129 0 251 0.0398406374501992 0.365637
chr8 16120001 chr8 16125000 1486 0.000122354092744402 0.0442 0.1042 0.975732639469579 0.9556484088359 2 600 0.0393181818181818 0.371237
chr8 16130001 NA NA NA NA 0 0 0.986908223728681 0.955166139659771 0 NA NA 0.149815
chr8 16150001 chr8 16155000 1248 0.00282634032634033 0 0.085 0.983907135694269 0.961750701086376 1 244 0.05849478390462 0.328133
chr8 16160001 chr8 16165000 1406 0.00124093545146176 0 0 0.994756803023758 0.944502891069084 0 783 0.0261828422747963 0.371837
chr8 16180001 NA NA NA NA 0 0 0.95507144319516 0.947076148984476 0 188 0.0478723404255319 0.068607
chr8 16190001 chr8 16195000 2270 0.00053797890802296 0.0926 0.2994 0.997064639437488 0.964569666347723 2 2181 0.0147550371071692 0.454946
chr8 16200001 NA NA NA NA 0 0 0.991990561360825 0.946423463662567 0 NA NA 0.163716
chr8 1620001 NA NA NA NA NA NA NA NA NA 1383 0.0211070082002837 NA
chr8 16230001 chr8 16235000 1655 0.00030352326424834 0.089 0.0526 0.980564042156896 0.9574808646863 1 1517 0.0396623811257958 0.309231
chr8 16240001 chr8 16245000 1036 0.00146115146115146 0.0944 0.0544 0.99922821039636 0.963035442487497 1 128 0.0404829545454545 0.258126
chr8 16250001 chr8 16255000 1211 0 0 0 0.994240852509921 0.956144625280187 0 429 0.0400932400932401 0.210821
chr8 16260001 chr8 16265000 2606 0.000883281466550844 0 0 0.989396899202641 0.947656448981559 0 1447 0.0495678014682852 0.415142
chr8 16270001 chr8 16275000 1055 0.00171670351765138 0.0976 0.1541 0.977251728526423 0.954519484274219 2 912 0.0262849358244095 0.375138
chr8 16280001 chr8 16285000 1225 0.00471166928309785 0.0673 0.0288 0.970922772364152 0.946961196660035 2 868 0.0554445554445554 0.359436
chr8 16290001 NA NA NA NA NA NA NA NA NA 1576 0.0398593052463611 NA
chr8 16300001 chr8 16305000 1911 0.00098155812441527 0.1411 0.1171 0.992752520323266 0.964259900461895 2 1508 0.0256934157796227 0.432143
chr8 1630001 chr8 1635000 2085 0.00116125281592907 0.032 0.2249 0.993579178811698 0.958491371299158 4 1766 0.0208697964926731 0.564256
chr8 16310001 chr8 16315000 1125 0.00206868686868687 0.0971 0.0652 0.970363507773737 0.869994699561509 3 1000 0.0393863636363636 0.357836
chr8 16320001 NA NA NA NA 0.1842 0.0338 0.962989580207261 0.947918029062924 1 547 0.0274777020663675 0.341334
chr8 16330001 chr8 16335000 1479 0.000727354682729939 0.276 0.0617 0.993308026329393 0.962532095187615 2 1327 0.0203466465712133 0.433043
chr8 16340001 chr8 16345000 1129 0.0010816759266715 0.0347 0 0.965491069510462 0.949391137942191 0 198 0.0660774410774411 0.347135
chr8 16350001 chr8 16355000 1816 0.00077721470893277 0.1281 0.229 0.999681718481176 0.965264918669246 4 1643 0.0263065246784054 0.486149
chr8 16360001 chr8 16365000 1440 0.00129160191660192 0.0635 0.1392 0.984864230510786 0.961224194780789 1 1091 0.0294697664083549 0.39984
chr8 16370001 NA NA NA NA 0 0 0.978220292341592 0.94529534456292 0 NA NA 0.380838
chr8 16380001 chr8 16385000 1011 0.0010721227338438 0.0252 0.0671 0.958953678655299 0.935961065869995 4 827 0.050273688423628 0.334333
chr8 16390001 chr8 16395000 2307 0.0025351039655331 0.1195 0.0219 0.976428374450785 0.956157801625927 4 1487 0.0353131177273746 0.373537
chr8 16400001 NA NA NA NA 0.1034 0.0668 0.986794305481996 0.962249864047195 1 NA NA 0.405641
chr8 1640001 chr8 1645000 1869 0.0019753030988986 0 0 0.996086360297495 0.963709205553758 0 1449 0.0261856271173041 0.449045
chr8 16410001 chr8 16415000 1045 0.00104103233289836 0 0 0.989843830344379 0.898500044743961 0 693 0.0351939306484761 0.416742
chr8 16420001 NA NA NA NA NA NA NA NA NA 1064 0.0295862815129732 NA
chr8 16430001 chr8 16435000 2214 0.00259021315931885 0.2224 0.1105 0.993523488421606 0.964487062111502 1 1994 0.0279409741044646 0.433443
chr8 16440001 NA NA NA NA 0 0.106 0.9900989099446 0.866091649400087 0 NA NA 0.420842
chr8 16450001 NA NA NA NA 0.0731 0 0.984125376111653 0.962938232682366 0 335 0.0384260515603799 0.39584
chr8 16460001 chr8 16465000 1975 0.00165240666506489 0.073 0.1947 0.999214457943402 0.965134128628563 1 1533 0.0308051157366226 0.480248
chr8 16470001 chr8 16475000 1203 0.00104536638202474 0.0881 0.074 0.985448212474853 0.960418803477638 4 719 0.0197032916087158 0.40174
chr8 16480001 chr8 16485000 2386 0.000171454697858721 0.2137 0.2242 0.996162410932217 0.96656593538972 4 1925 0.0261558441558442 0.455946
chr8 16490001 chr8 16495000 1787 0.00154091385204983 0.1121 0.1046 0.97692086808991 0.954581437451384 4 1593 0.0249364362358713 0.374837
chr8 16500001 NA NA NA NA 0 0 0.973452254818327 0.863462081213732 0 NA NA 0.365337
chr8 1650001 NA NA NA NA NA NA NA NA NA 1470 0.0172308303940957 NA
chr8 16510001 chr8 16515000 2299 0.000973870264866351 0 0.1141 0.986914865277894 0.957176587205981 1 1462 0.0459158944111064 0.405241
chr8 16520001 NA NA NA NA NA NA NA NA NA 123 0.00725900116144019 NA
chr8 16530001 chr8 16535000 1281 0.0019113855179429 0 0 0.987555281597805 0.929476633326679 0 502 0.0318423276590607 0.416242
chr8 16540001 NA NA NA NA 0 0 0.997769604283961 0.962848744759794 0 NA NA 0.474647
chr8 16550001 NA NA NA NA 0 0 0.99584251963651 0.966042614095432 0 NA NA 0.127513
chr8 16560001 NA NA NA NA 0 0 0.972619098821453 0.951458868471317 0 149 0.0694325808419768 0.189719
chr8 16570001 chr8 16575000 3070 0.000682064949165925 0.1449 0.2191 0.992804514498193 0.958629045026192 4 2809 0.0161682686602587 0.430143
chr8 16580001 chr8 16585000 2213 0.00088731873639239 0 0 0.978763498475932 0.953893068816212 0 1588 0.0123082207465079 0.379338
chr8 16590001 chr8 16595000 1186 0.00221012826409116 0 0 0.984912758660749 0.944462418514363 0 NA NA 0.412541
chr8 16600001 chr8 16605000 1118 0.00386262515063946 0 0 0.985898460958293 0.959654714292598 0 NA NA 0.411941
chr8 1660001 chr8 1665000 2369 0.000579454315207796 0.1796 0.1757 0.994743384933058 0.963179161704676 4 2008 0.0241651359928252 0.443044
chr8 16610001 chr8 16615000 2523 0.00216769622239301 0 0 0.984596995421661 0.954960040200728 0 697 0.0714534150689101 0.409741
chr8 16620001 chr8 16625000 1448 0.00302434673981635 0.0769 0.0451 0.964962474790182 0.947697751099669 3 826 0.0427912482997229 0.347135
chr8 16630001 chr8 16635000 1721 0 0.1155 0.3844 0.991476414531379 0.961382519566878 4 1570 0.00902335456475584 0.431643
chr8 16640001 NA NA NA NA 0 0 0.987331895349189 0.948331050244027 0 152 0.0469924812030075 0.406941
chr8 16650001 chr8 16655000 1893 0.00165194903705205 0.015 0 0.974026463835284 0.948048819103606 0 1176 0.0565237625186605 0.371837
chr8 16660001 chr8 16665000 1726 0.000967379472593841 0.311 0.1738 0.988156518638849 0.961747354943519 3 1437 0.0101695451382299 0.410141
chr8 16670001 chr8 16675000 2884 0.00103067297935536 0.0891 0.0215 0.977088629240434 0.955373061381831 4 2247 0.0404161185202574 0.375738
chr8 16690001 chr8 16695000 2861 0.000121805259868874 0.1087 0.0178 0.996174268086277 0.965574684555073 0 2763 0.0235553142719266 0.449645
chr8 16700001 chr8 16705000 1078 0.000646539607578569 0.1543 0.0162 0.958533165736514 0.849150897288516 1 814 0.0451772019953838 0.332433
chr8 1670001 NA NA NA NA NA NA NA NA NA 735 0.0302020202020202 NA
chr8 16710001 chr8 16715000 1795 0.000486199037731071 0.1736 0.0437 0.994105904770269 0.965815613577383 1 1698 0.0227846358588408 0.442544
chr8 16720001 chr8 16725000 2506 0.000386950107620499 0.118 0.0419 0.999280419488356 0.96853466968631 3 2310 0.0171717171717172 0.480048
chr8 16730001 chr8 16735000 1951 0.00182358219262371 0.1656 0.0305 0.966209781158043 0.94517143820859 3 1532 0.0614086740065852 0.349435
chr8 16740001 NA NA NA NA NA NA NA NA NA 2749 0.0286976270970451 NA
chr8 16750001 chr8 16755000 2617 0.00107402468885083 0.238 0.1955 0.996034241219025 0.966304355308355 2 2224 0.0346778521238953 0.449345
chr8 16760001 chr8 16765000 2058 0.00197602850664075 0.0339 0.1259 0.989754726671323 0.964418225247985 1 1741 0.020151254068543 0.416542
chr8 16770001 NA NA NA NA 0.0713 0.0643 0.976342060195957 0.95681175182934 1 685 0.0247418032089565 0.372837
chr8 16780001 chr8 16785000 2203 0.00120496843147773 0.0182 0.1028 0.992736939869608 0.965189198119377 3 2095 0.0134085484920807 0.430843
chr8 16790001 NA NA NA NA NA NA NA NA NA 1534 0.0400468175891905 NA
chr8 16800001 chr8 16805000 1210 0.00137490608564988 0.0892 0.0961 0.973299879859291 0.956508869629864 1 1042 0.0348499389286337 0.364836
chr8 1680001 chr8 1685000 1168 0.00222862183478622 0.0989 0.0245 0.956911041618018 0.942982425948744 4 858 0.0426361517270608 0.329833
chr8 16810001 NA NA NA NA NA NA NA NA NA 925 0.0313513513513514 NA
chr8 16820001 chr8 16825000 2348 0.000897952133045831 0.3202 0.2151 0.988164758764089 0.96110717211281 3 1852 0.0253212859854329 0.414541
chr8 16830001 chr8 16835000 2739 0.00143136649160746 0.1083 0.1779 0.976121624291424 0.951648987065553 3 1876 0.0482801225072014 0.375938
chr8 16840001 chr8 16845000 2060 0.00115790358508805 0.0997 0.1755 0.998140466136308 0.966242402131189 3 1619 0.031590635018677 0.485549
chr8 16850001 chr8 16855000 1460 0.0014399527413226 0.2944 0.0394 0.986553620766791 0.870772556119253 2 1247 0.0205411402283896 0.40474
chr8 16860001 NA NA NA NA 0 0 0.971651683479066 0.86365482443158 0 636 0.0288259958071279 0.361336
chr8 16870001 chr8 16875000 1728 0.00171250431667098 0.3079 0.1312 0.985501523086898 0.959427552642991 3 1531 0.0328719288549465 0.40054
chr8 16880001 chr8 16885000 2209 0.00190205147199262 0.0986 0.0922 0.99243292854018 0.958560208162675 1 1910 0.0452879145287522 0.429043
chr8 16890001 NA NA NA NA NA NA NA NA NA 624 0.0195221445221445 NA
chr8 16900001 chr8 16905000 2001 0.000602728938561025 0.0218 0 0.990888008891158 0.963447625472393 0 1851 0.0316700227559223 0.420742
chr8 1690001 NA NA NA NA 0 0 0.973128438216948 0.948558211893633 0 NA NA 0.373837
chr8 16910001 NA NA NA NA 0 0 0.957522540141496 0.854595893192723 0 947 0.0597100892771431 0.330333
chr8 16920001 chr8 16925000 1769 0.00115399957118442 0.0111 0 0.995185210743386 0.965891334127252 0 1597 0.0330577896326174 0.442944
chr8 16930001 chr8 16935000 1914 0.000175373216125567 0.1961 0.2525 0.999566158111851 0.964858781174495 4 1739 0.0212293456974308 0.492549
chr8 16940001 chr8 16945000 2543 0.00104658744061025 0 0 0.992221697358584 0.957500120464511 0 1979 0.0354537663784758 0.428243
chr8 16950001 chr8 16955000 2520 0.000818625818625817 0 0 0.965597160734946 0.941061877456616 0 1697 0.0705485341607911 0.346835
chr8 16960001 chr8 16965000 1923 0.000978705814899262 0.1928 0.2322 0.990986413219527 0.963592182885779 3 1713 0.0263316173999186 0.424242
chr8 16970001 NA NA NA NA NA NA NA NA NA 1723 0.0239012293568301 NA
chr8 16980001 chr8 16985000 2055 0.0011988498119885 0.1116 0.2329 0.985554861495697 0.955641525149548 4 1909 0.0362374398780894 0.40304
chr8 16990001 chr8 16995000 1014 0.00505349351503197 0 0 0.971561575466882 0.939182631082597 0 283 0.088767533997216 0.369437
chr8 17000001 NA NA NA NA 0.1484 0.0317 0.977471222286338 0.95115336164823 1 NA NA 0.376238
chr8 1700001 chr8 1705000 1386 0.00198115977336757 0.1755 0.2744 0.992510015338685 0.963991436694178 4 1260 0.019556105270391 0.431143
chr8 170001 NA NA NA NA 0 0 0.991899211371156 0.960232943946142 0 NA NA 0.468047
chr8 17010001 NA NA NA NA 0 0.3829 0.990710347353052 0.948014400671848 1 NA NA 0.513351
chr8 17020001 NA NA NA NA 0 0 0.991582125880188 0.95549008404981 0 NA NA 0.441444
chr8 17030001 NA NA NA NA 0 0 0.99184793271066 0.95195990839726 0 NA NA 0.284528
chr8 17040001 NA NA NA NA 0 0 0.947973902644114 0.945850303799159 0 NA NA 0.060706
chr8 17050001 NA NA NA NA 0.0619 0.0341 0.975785446332901 0.951387406984188 0 620 0.0555718475073314 0.372837
chr8 17060001 NA NA NA NA NA NA NA NA NA 1845 0.0206486377218085 NA
chr8 17070001 NA NA NA NA NA NA NA NA NA 1750 0.0112591218305504 NA
chr8 17080001 NA NA NA NA 0.1323 0.0112 0.994559264347059 0.962105306633809 0 707 0.012987012987013 0.438944
chr8 17090001 chr8 17095000 1649 0.00220250741778941 0 0 0.978516523082984 0.874675606280675 0 1021 0.0318930987393279 0.378738
chr8 17100001 chr8 17105000 1657 0.00131672793109124 0 0 0.994035740531926 0.963750507671868 0 1580 0.024108170310702 0.435944
chr8 1710001 NA NA NA NA NA NA NA NA NA 2444 0.0155897702951713 NA
chr8 17110001 NA NA NA NA 0.018 0.01 0.97337249815536 0.945804737352947 0 792 0.0234071484071484 0.365737
chr8 17120001 chr8 17125000 1249 0.00149210277312759 0.0907 0.0726 0.99696950672475 0.962759256837222 2 935 0.0220790795657106 0.462346
chr8 17130001 chr8 17135000 1908 0.00134997776507211 0.034 0.2621 0.987108198696463 0.961885028670554 3 1753 0.0251603312071082 0.412141
chr8 17140001 NA NA NA NA 0.0359 0.0184 0.959611125535341 0.937943567539289 0 486 0.0308641975308642 0.334433
chr8 17150001 chr8 17155000 2057 0.0010784548460776 0.2208 0.1602 0.981968379787531 0.955703478326714 4 1975 0.0205941316067898 0.388939
chr8 17160001 chr8 17165000 1387 0.00299316160887898 0 0 0.935215559171451 0.91687948730304 0 344 0.0647463002114165 0.292029
chr8 17170001 chr8 17175000 1524 0.00276641556169115 0.0209 0 0.959064938789039 0.942011826173152 0 NA NA 0.333233
chr8 17180001 chr8 17185000 1599 0.000204673375405083 0.2262 0.1819 0.985104122507365 0.959441320015695 3 1101 0.0165139129716786 0.40494
chr8 17190001 NA NA NA NA 0 0 0.974143251840185 0.936250180696767 0 297 0.0808080808080808 0.370037
chr8 17200001 NA NA NA NA 0.064 0.177 0.986201083952634 0.955159667104928 4 522 0.0506704980842912 0.40334
chr8 1720001 NA NA NA NA 0.2511 0.1634 0.998429230957182 0.829814622326548 2 421 0.0484308644641186 0.470347
chr8 17210001 chr8 17215000 1678 0.000436889292669984 0.2784 0.0141 0.986699585583925 0.867764385183553 4 1646 0.0273046617214296 0.405741
chr8 17220001 chr8 17225000 1551 0.000750249106148524 0.3062 0.056 0.995049863597526 0.964211714657433 1 1336 0.0272727272727273 0.442244
chr8 17230001 chr8 17235000 2869 0.00105305406804187 0.2229 0.0299 0.983858947598656 0.949136441547177 1 2437 0.0173598935601398 0.394939
chr8 17240001 chr8 17245000 1318 0.00209719466168631 0.0487 0.046 0.965007252139592 0.862856316814781 1 923 0.055465480709251 0.346535
chr8 17250001 NA NA NA NA 0 0 0.995567852134402 0.955841152053748 0 NA NA 0.452545
chr8 17260001 chr8 17265000 1390 0.00177022018748637 0.1153 0.0341 0.968448436389647 0.86229185453394 3 639 0.0330061175131598 0.354435
chr8 17270001 chr8 17275000 2215 0.00200908196393524 0.0397 0.114 0.982470154210096 0.959819922765039 3 1570 0.0598856027199976 0.391139
chr8 17280001 chr8 17285000 1763 0.000651437804018633 0.0699 0.0949 0.98219985565223 0.947732169531427 2 1076 0.0305776163118171 0.390539
chr8 17290001 NA NA NA NA NA NA NA NA NA 1219 0.0216549925327612 NA
chr8 17300001 chr8 17305000 1871 0.00160342063067878 0.0857 0.0387 0.992092624229289 0.962869395818849 3 1662 0.0210133829267403 0.427143
chr8 1730001 NA NA NA NA NA NA NA NA NA 1083 0.0384630604852211 NA
chr8 17310001 NA NA NA NA 0.0551 0.161 0.970400036777199 0.953067026454007 3 731 0.0273494175682958 0.360436
chr8 17320001 chr8 17325000 1122 0.000958785718144011 0.0579 0.1297 0.978319066095034 0.956990727674484 2 739 0.027186615819904 0.378738
chr8 17330001 chr8 17335000 1804 0.00270106833299738 0.0926 0.0877 0.976338368850284 0.955152783418576 2 634 0.030575470796291 0.372837
chr8 17340001 chr8 17345000 1136 0.00352646180110969 0.0904 0.0395 0.968187321456991 0.946224642220402 1 927 0.0541564512438299 0.353635
chr8 17350001 NA NA NA NA NA NA NA NA NA 1601 0.0377550827269753 NA
chr8 17360001 chr8 17365000 2029 0.000489866630822767 0.1138 0.0677 0.984845306241953 0.960232943946142 4 1208 0.0234045755568934 0.39934
chr8 17370001 NA NA NA NA NA NA NA NA NA 1027 0.0295211117995928 NA
chr8 17380001 chr8 17385000 2996 0.000744426912651212 0.0929 0.2977 0.989936603423101 0.964555898975019 4 2032 0.00890300644237652 0.421042
chr8 17390001 NA NA NA NA 0 0 0.986221629720261 0.954306089997315 0 NA NA 0.40294
chr8 17400001 NA NA NA NA 0 0 0.986603867747879 0.959165972561626 0 NA NA 0.408541
chr8 1740001 NA NA NA NA NA NA NA NA NA 508 0.0487502982581723 NA
chr8 17410001 NA NA NA NA 0 0.063 0.978487670809579 0.867365131375154 0 NA NA 0.379338
chr8 17420001 NA NA NA NA 0 0 0.985068916262511 0.959048949893647 0 NA NA 0.39884
chr8 17430001 NA NA NA NA 0.0268 0.0266 0.996823899580458 0.955634641463196 0 NA NA 0.453145
chr8 17440001 NA NA NA NA 0 0 0.98343641026972 0.949040069938253 0 NA NA 0.394439
chr8 17460001 NA NA NA NA 0 0 0.997888701702129 0.957496831173079 0 NA NA 0.159216
chr8 17470001 NA NA NA NA 0 0 0.935980590053096 0.957658779576588 0 NA NA 0.0025
chr8 17480001 NA NA NA NA 0.0808 0.0214 0.972272251765842 0.950905548939568 0 NA NA 0.368237
chr8 17490001 NA NA NA NA 0.0961 0.0297 0.969307831457178 0.856578394862016 2 294 0.0255102040816327 0.357336
chr8 17500001 chr8 17505000 1381 0.000713141553112589 0.1142 0.2134 0.988633937000028 0.963179161704676 2 1262 0.0242340200739567 0.411741
chr8 1750001 NA NA NA NA NA NA NA NA NA 1827 0.0302353457525871 NA
chr8 17510001 NA NA NA NA 0.0754 0.062 0.95969629113572 0.942438614726959 2 361 0.0392134642827164 0.335134
chr8 17520001 NA NA NA NA 0 0 0.975860448552553 0.948420538166599 0 NA NA 0.374938
chr8 17530001 chr8 17535000 1464 0.00291645967875476 0.2119 0.1184 0.992466429272055 0.96110717211281 3 1414 0.0438627791350564 0.437744
chr8 17540001 NA NA NA NA NA NA NA NA NA 2174 0.0206058316108914 NA
chr8 17550001 chr8 17555000 1024 0.00167199337121212 0.0571 0.026 0.971659361699019 0.952812330058993 0 691 0.0366399158005526 0.363636
